年月日時,気温(℃),風速(m/s),現地気圧(hPa),ρ(密度),V,P_wt,P_wt(STP)
2017/3/16 5:00,6.2,1,1019.7,1.271867432,1.319507911,0,0
2017/3/16 6:00,5.8,1.8,1020,1.27406595,2.375114239,0,0
2017/3/16 7:00,5.2,1.3,1020.1,1.276937453,1.715360284,0,0
2017/3/16 8:00,7.6,0.7,1020.6,1.266642052,0.923655538,0,0
2017/3/16 9:00,9.3,2.2,1020.7,1.259141793,2.902917404,0,0
2017/3/16 10:00,10.6,1.8,1020.5,1.253127446,2.375114239,0,0
2017/3/16 11:00,13.3,3.6,1020.4,1.241194169,4.750228479,1.586956682,1.566251264
2017/3/16 12:00,13.7,6.4,1019.8,1.238734567,8.444850629,6.276663732,6.20707073
2017/3/16 13:00,15.4,5.6,1019,1.230470507,7.3892443,4.936747432,4.914799314
2017/3/16 14:00,13.4,5.2,1018.2,1.238085916,6.861441136,4.266789282,4.221691567
2017/3/16 15:00,12.9,5.4,1017.9,1.239884599,7.125342718,4.601768357,4.546524928
2017/3/16 16:00,12,5.2,1018.1,1.244042349,6.861441136,4.266789282,4.201478248
2017/3/16 17:00,11.3,5.7,1018.1,1.2471038,7.521195091,5.104236969,5.013768931
2017/3/16 18:00,11,4.3,1018.5,1.248910958,5.673884016,2.759383445,2.706553816
2017/3/16 19:00,10.5,2.2,1018.8,1.251480974,2.902917404,0,0
2017/3/16 20:00,10.2,1.2,1019,1.253051932,1.583409493,0,0
2017/3/16 21:00,9.5,0.5,1018.9,1.256031918,0.659753955,0,0
2017/3/16 22:00,9.1,1.4,1019.1,1.258058842,1.847311075,0,0
2017/3/16 23:00,8.4,1.5,1019.1,1.261186674,1.979261866,0,0
2017/3/17 0:00,7.4,0.8,1019.6,1.266303062,1.055606329,0,0
2017/3/17 1:00,6.8,1,1019.7,1.269141515,1.319507911,0,0
2017/3/17 2:00,6.5,0.9,1019.7,1.270503012,1.18755712,0,0
2017/3/17 3:00,6.2,1.2,1019.6,1.271742703,1.583409493,0,0
2017/3/17 4:00,5.7,1,1019.5,1.273898084,1.319507911,0,0
2017/3/17 5:00,5.2,0.7,1019.8,1.27656192,0.923655538,0,0
2017/3/17 6:00,5.3,1.1,1020.3,1.276729131,1.451458702,0,0
2017/3/17 7:00,5.4,0.8,1020.6,1.276646046,1.055606329,0,0
2017/3/17 8:00,7.2,1.1,1021.2,1.26919499,1.451458702,0,0
2017/3/17 9:00,9.1,1.5,1021.6,1.261145042,1.979261866,0,0
2017/3/17 10:00,11.8,1.4,1021.6,1.249195256,1.847311075,0,0
2017/3/17 11:00,13.7,1.8,1021.4,1.240678061,2.375114239,0,0
2017/3/17 12:00,13.9,4.2,1020.8,1.239085325,5.541933225,2.591893907,2.562430506
2017/3/17 13:00,14.5,4.1,1020.1,1.235652842,5.409982434,2.42440437,2.403503032
2017/3/17 14:00,15.3,3.3,1019.8,1.231863444,4.354376106,1.08448807,1.078445742
2017/3/17 15:00,14.5,4.1,1020.3,1.235895103,5.409982434,2.42440437,2.403031896
2017/3/17 16:00,14.6,4.7,1020.8,1.236071043,6.201687181,3.429341595,3.398626219
2017/3/17 17:00,13.8,4.5,1020.7,1.239395711,5.937785598,3.09436252,3.058421175
2017/3/17 18:00,12.8,3.9,1021,1.244095572,5.146080852,2.089425295,2.057354791
2017/3/17 19:00,12.1,3.6,1021.2,1.247392867,4.750228479,1.586956682,1.558468055
2017/3/17 20:00,11.3,2.3,1021.4,1.251146077,3.034868195,0,0
2017/3/17 21:00,10.4,1.7,1022,1.255854562,2.243163448,0,0
2017/3/17 22:00,9.1,0.4,1022,1.261638834,0.527803164,0,0
2017/3/17 23:00,8.9,0.8,1022.4,1.263027597,1.055606329,0,0
2017/3/18 0:00,8.4,1.2,1022.8,1.265765607,1.583409493,0,0
2017/3/18 1:00,7.8,1.6,1022.8,1.26846879,2.111212657,0,0
2017/3/18 2:00,7,1.1,1022.7,1.271966673,1.451458702,0,0
2017/3/18 3:00,7,1.1,1022.2,1.271344806,1.451458702,0,0
2017/3/18 4:00,6.3,1.1,1022.3,1.274654108,1.451458702,0,0
2017/3/18 5:00,6.1,0.5,1022.1,1.275317472,0.659753955,0,0
2017/3/18 6:00,6.2,2.5,1022.6,1.27548459,3.298769777,0,0
2017/3/18 7:00,6.2,1.5,1022.4,1.275235131,1.979261866,0,0
2017/3/18 8:00,7.7,0.6,1022.6,1.268672317,0.791704746,0,0
2017/3/18 9:00,10.4,1,1022.5,1.256468972,1.319507911,0,0
2017/3/18 10:00,13.4,1,1022.9,1.243800907,1.319507911,0,0
2017/3/18 11:00,13.7,2.5,1022.3,1.241771276,3.298769777,0,0
2017/3/18 12:00,14.1,3.6,1022.2,1.239920792,4.750228479,1.586956682,1.567859777
2017/3/18 13:00,13.2,3.6,1022,1.24357451,4.750228479,1.586956682,1.563253283
2017/3/18 14:00,12.8,3.1,1021.7,1.244948527,4.090474523,0.749508995,0.737499181
2017/3/18 15:00,12.8,2.6,1021.3,1.244461124,3.430720568,0,0
2017/3/18 16:00,12.5,1.2,1021.2,1.245646124,1.583409493,0,0
2017/3/18 17:00,13,1.9,1020.7,1.242860735,2.50706503,0,0
2017/3/18 18:00,12.6,2.1,1021.1,1.245088266,2.770966613,0,0
2017/3/18 19:00,11.8,1.2,1021.1,1.248583864,1.583409493,0,0
2017/3/18 20:00,11,0.9,1021.4,1.252467013,1.18755712,0,0
2017/3/18 21:00,9.6,1.1,1021.5,1.258791671,1.451458702,0,0
2017/3/18 22:00,9.4,1,1022.1,1.260422595,1.319507911,0,0
2017/3/18 23:00,9.2,1.6,1022.1,1.261315404,2.111212657,0,0
2017/3/19 0:00,8.7,1.5,1022.1,1.263552969,1.979261866,0,0
2017/3/19 1:00,7.7,0.8,1021.9,1.267803873,1.055606329,0,0
2017/3/19 2:00,7.3,1,1021.7,1.269363635,1.319507911,0,0
2017/3/19 3:00,7.8,1.2,1021.9,1.267352617,1.583409493,0,0
2017/3/19 4:00,6.8,0.8,1022.2,1.272253072,1.055606329,0,0
2017/3/19 5:00,6.4,0.9,1022.1,1.273948861,1.18755712,0,0
2017/3/19 6:00,6.5,1,1022.6,1.274116289,1.319507911,0,0
2017/3/19 7:00,6.3,0.7,1023.8,1.276524382,0.923655538,0,0
2017/3/19 8:00,8.4,0.9,1023.8,1.267003156,1.18755712,0,0
2017/3/19 9:00,11.5,0.5,1024,1.253449588,0.659753955,0,0
2017/3/19 10:00,13.8,3.2,1023.9,1.243281345,4.222425314,0.916998533,0.903514886
2017/3/19 11:00,14.6,2.9,1023.6,1.23946152,3.826572941,0.41452992,0.409693358
2017/3/19 12:00,15.7,4.4,1023.1,1.234138259,5.805834807,2.926872982,2.905200755
2017/3/19 13:00,17.7,6.2,1021.8,1.224094463,8.180949047,5.941684657,5.946080082
2017/3/19 14:00,16.9,6.9,1021.3,1.226870052,9.104604584,7.114111419,7.103267763
2017/3/19 15:00,16.4,8.5,1020.9,1.22850729,11.21581724,0,0
2017/3/19 16:00,16.2,7.3,1020.6,1.228995183,9.632407749,7.784069569,7.758765337
2017/3/19 17:00,15.4,6.8,1021,1.232885562,8.972653793,6.946621882,6.902191142
2017/3/19 18:00,14.4,5.4,1021.4,1.237657805,7.125342718,4.601768357,4.554705037
2017/3/19 19:00,14,3.2,1021.9,1.23998857,4.222425314,0.916998533,0.905914159
2017/3/19 20:00,13.6,1.5,1022.1,1.241961305,1.979261866,0,0
2017/3/19 21:00,13.3,1.1,1022.2,1.243383653,1.451458702,0,0
2017/3/19 22:00,12.4,1.8,1022.2,1.247302565,2.375114239,0,0
2017/3/19 23:00,11.9,1.3,1022.2,1.249490431,1.715360284,0,0
2017/3/20 0:00,10.7,1,1021.9,1.254404502,1.319507911,0,0
2017/3/20 1:00,10.4,1.1,1021.8,1.255608798,1.451458702,0,0
2017/3/20 2:00,9.7,1,1021.6,1.258469818,1.319507911,0,0
2017/3/20 3:00,10.1,1.3,1020.8,1.255708535,1.715360284,0,0
2017/3/20 4:00,10.4,1.8,1020,1.253396921,2.375114239,0,0
2017/3/20 5:00,10.6,2,1019.7,1.252145083,2.639015822,0,0
2017/3/20 6:00,10.8,2.5,1019.5,1.251017717,3.298769777,0,0
2017/3/20 7:00,11.6,3.1,1019.3,1.247258277,4.090474523,0.749508995,0.736133434
2017/3/20 8:00,12.3,2.1,1019.2,1.244077601,2.770966613,0,0
2017/3/20 9:00,13.9,2.5,1018.8,1.23665765,3.298769777,0,0
2017/3/20 10:00,15.3,3.4,1018,1.229689141,4.486326897,1.251977607,1.247203474
2017/3/20 11:00,15.2,2.4,1016.9,1.228786397,3.166818986,0,0
2017/3/20 12:00,15.3,3.2,1016,1.227273249,4.222425314,0.916998533,0.915299998
2017/3/20 13:00,14.1,2.4,1015.9,1.23227894,3.166818986,0,0
2017/3/20 14:00,12,1.8,1014.5,1.239643418,2.375114239,0,0
2017/3/20 15:00,11.7,1.9,1013.7,1.239970423,2.50706503,0,0
2017/3/20 16:00,11.7,0.4,1014.2,1.240582029,0.527803164,0,0
2017/3/20 17:00,11.1,1.4,1013.5,1.242342616,1.847311075,0,0
2017/3/20 18:00,11.2,1.2,1012.4,1.24055781,1.583409493,0,0
2017/3/20 19:00,11.2,0.3,1011.3,1.23920991,0.395852373,0,0
2017/3/20 20:00,10.7,2.3,1010.7,1.240656258,3.034868195,0,0
2017/3/20 21:00,10,1.2,1010.4,1.243354226,1.583409493,0,0
2017/3/20 22:00,9.8,1.2,1010,1.243740506,1.583409493,0,0
2017/3/20 23:00,9.6,1,1009.4,1.243880874,1.319507911,0,0
2017/3/21 0:00,9.2,2.7,1008.5,1.244532418,3.562671359,0.079550845,0.078302328
2017/3/21 1:00,9.1,0.8,1007.8,1.244109214,1.055606329,0,0
2017/3/21 2:00,9,1.4,1007.1,1.243685711,1.847311075,0,0
2017/3/21 3:00,9.1,1.6,1006.1,1.242010598,2.111212657,0,0
2017/3/21 4:00,9.3,1.8,1005.9,1.240884422,2.375114239,0,0
2017/3/21 5:00,9.5,1,1006.3,1.240499479,1.319507911,0,0
2017/3/21 6:00,9.8,1.8,1006.9,1.239923085,2.375114239,0,0
2017/3/21 7:00,10.3,2.6,1007.9,1.23896514,3.430720568,0,0
2017/3/21 8:00,10.4,3.7,1008.9,1.239757013,4.88217927,1.75444622,1.733562784
2017/3/21 9:00,10.3,8,1010,1.241546574,10.55606329,8.956496331,8.837129624
2017/3/21 10:00,10.6,7,1010.6,1.240970698,9.236555375,7.281600957,7.187890243
2017/3/21 11:00,10.9,6.4,1011.2,1.240396039,8.444850629,6.276663732,6.198756552
2017/3/21 12:00,11.3,4.8,1011.6,1.239141739,6.333637972,3.596831132,3.555782199
2017/3/21 13:00,13.3,5.4,1011.3,1.230125111,7.125342718,4.601768357,4.582595858
2017/3/21 14:00,13.7,5.7,1010.9,1.227923881,7.521195091,5.104236969,5.092082975
2017/3/21 15:00,14.6,5.1,1010.9,1.224083285,6.729490345,4.099299745,4.102369708
2017/3/21 16:00,14.2,5.1,1011.3,1.226272274,6.729490345,4.099299745,4.095046665
2017/3/21 17:00,13.7,3,1011.9,1.229138564,3.958523732,0.582019458,0.580059772
2017/3/21 18:00,13,2.9,1012.5,1.232875962,3.826572941,0.41452992,0.411881785
2017/3/21 19:00,12.7,3.7,1012.9,1.23465744,4.88217927,1.75444622,1.740723013
2017/3/21 20:00,11.9,4.8,1013.7,1.239100421,6.333637972,3.596831132,3.555900767
2017/3/21 21:00,10.3,6.2,1015.4,1.248184545,8.180949047,5.941684657,5.831320161
2017/3/21 22:00,10.5,5.7,1016,1.24804149,7.521195091,5.104236969,5.010001941
2017/3/21 23:00,10.4,3.9,1016.5,1.249096049,5.146080852,2.089425295,2.049118631
2017/3/22 0:00,10.3,3.6,1016.7,1.249782576,4.750228479,1.586956682,1.555488109
2017/3/22 1:00,10.3,4.5,1017.3,1.250520128,5.937785598,3.09436252,3.031213974
2017/3/22 2:00,10.2,4.8,1016.9,1.250469587,6.333637972,3.596831132,3.523570811
2017/3/22 3:00,9.8,3.6,1017.4,1.252853061,4.750228479,1.586956682,1.551675928
2017/3/22 4:00,9.1,3.3,1016.6,1.254972641,4.354376106,1.08448807,1.05858713
2017/3/22 5:00,8.9,2.2,1017,1.256356677,2.902917404,0,0
2017/3/22 6:00,8.7,1.9,1017.8,1.25823717,2.50706503,0,0
2017/3/22 7:00,8.7,1,1018.6,1.259226156,1.319507911,0,0
2017/3/22 8:00,9.7,0.8,1019.2,1.255513351,1.055606329,0,0
2017/3/22 9:00,11,1.4,1019.4,1.250014561,1.847311075,0,0
2017/3/22 10:00,10.8,1.8,1019.2,1.25064959,2.375114239,0,0
2017/3/22 11:00,12.5,3.7,1019.2,1.243206551,4.88217927,1.75444622,1.72875265
2017/3/22 12:00,12.4,3.1,1018.7,1.243031816,4.090474523,0.749508995,0.738636378
2017/3/22 13:00,13.3,3.7,1018.4,1.238761409,4.88217927,1.75444622,1.734956065
2017/3/22 14:00,13.2,3.7,1018.3,1.239072332,4.88217927,1.75444622,1.734520708
2017/3/22 15:00,13.1,4.1,1018.1,1.23926175,5.409982434,2.42440437,2.396503687
2017/3/22 16:00,12.2,3.4,1017.8,1.242804087,4.486326897,1.251977607,1.234042103
2017/3/22 17:00,11.7,3.1,1017.9,1.245107915,4.090474523,0.749508995,0.737404773
2017/3/22 18:00,11.2,2.3,1018.2,1.247664917,3.034868195,0,0
2017/3/22 19:00,10.8,2.1,1018.3,1.24954521,2.770966613,0,0
2017/3/22 20:00,10.8,1.3,1019.4,1.250895008,1.715360284,0,0
2017/3/22 21:00,10.4,0.7,1018.8,1.251922336,0.923655538,0,0
2017/3/22 22:00,10.5,1.3,1019.2,1.251972329,1.715360284,0,0
2017/3/22 23:00,10.2,1.5,1019.9,1.254158651,1.979261866,0,0
2017/3/23 0:00,9.5,0.6,1019.1,1.256278465,0.791704746,0,0
2017/3/23 1:00,9.6,1.3,1017.9,1.254355401,1.715360284,0,0
2017/3/23 2:00,9.4,1,1017.3,1.254503381,1.319507911,0,0
2017/3/23 3:00,9.4,1,1017.4,1.254626698,1.319507911,0,0
2017/3/23 4:00,9.4,0.7,1017.3,1.254503381,0.923655538,0,0
2017/3/23 5:00,9.3,0.9,1018,1.255811056,1.18755712,0,0
2017/3/23 6:00,9.6,1,1018,1.25447863,1.319507911,0,0
2017/3/23 7:00,9.1,1.5,1018.2,1.256947809,1.979261866,0,0
2017/3/23 8:00,9.8,1.2,1018.2,1.253838202,1.583409493,0,0
2017/3/23 9:00,10,1.5,1018.1,1.252829511,1.979261866,0,0
2017/3/23 10:00,11.9,1.3,1017.8,1.244112073,1.715360284,0,0
2017/3/23 11:00,12.4,2.6,1017,1.240957453,3.430720568,0,0
2017/3/23 12:00,13.4,2.6,1017,1.236626769,3.430720568,0,0
2017/3/23 13:00,13.9,2.8,1015.8,1.233016137,3.69462215,0.247040383,0.245434313
2017/3/23 14:00,14,2.5,1015.7,1.232465398,3.298769777,0,0
2017/3/23 15:00,14.2,4.4,1015.3,1.231122555,5.805834807,2.926872982,2.912317209
2017/3/23 16:00,14.3,4,1015.3,1.230694264,5.278031643,2.256914832,2.246472378
2017/3/23 17:00,13.8,4.3,1015.3,1.232838704,5.673884016,2.759383445,2.741838578
2017/3/23 18:00,13.3,2.8,1016,1.235842097,3.69462215,0.247040383,0.244873087
2017/3/23 19:00,12.4,1.5,1015.9,1.239615218,1.979261866,0,0
2017/3/23 20:00,12.2,1.7,1016.6,1.241338805,2.243163448,0,0
2017/3/23 21:00,10.8,1.2,1017.3,1.24831812,1.583409493,0,0
2017/3/23 22:00,10.3,2,1018.1,1.251503531,2.639015822,0,0
2017/3/23 23:00,9.3,0.5,1018,1.255811056,0.659753955,0,0
2017/3/24 0:00,9.1,1.3,1018.2,1.256947809,1.715360284,0,0
2017/3/24 1:00,8.3,0.5,1018.4,1.260768185,0.659753955,0,0
2017/3/24 2:00,8.3,0.7,1018.8,1.26126338,0.923655538,0,0
2017/3/24 3:00,7.8,0.9,1018,1.262515867,1.18755712,0,0
2017/3/24 4:00,8,0.7,1019.3,1.263228862,0.923655538,0,0
2017/3/24 5:00,8.1,1.5,1018.8,1.262160279,1.979261866,0,0
2017/3/24 6:00,7.5,1.1,1018.6,1.26461034,1.451458702,0,0
2017/3/24 7:00,8.3,1.4,1018.6,1.261015783,1.847311075,0,0
2017/3/24 8:00,9.3,0.8,1019.2,1.257291383,1.055606329,0,0
2017/3/24 9:00,11.7,3,1019.3,1.246820412,3.958523732,0.582019458,0.571833625
2017/3/24 10:00,12.3,2,1019.5,1.244443793,2.639015822,0,0
2017/3/24 11:00,13,2.8,1019,1.240790721,3.69462215,0.247040383,0.243896463
2017/3/24 12:00,13.9,4.4,1018.2,1.235929347,5.805834807,2.926872982,2.900990587
2017/3/24 13:00,14.3,5.6,1017.9,1.23384585,7.3892443,4.936747432,4.901354253
2017/3/24 14:00,13.6,5.9,1018.2,1.237222386,7.785096674,5.439216044,5.385482618
2017/3/24 15:00,13.1,6.7,1017.9,1.239018304,8.840703002,6.779132344,6.702432962
2017/3/24 16:00,12.5,5.9,1017.5,1.241132913,7.785096674,5.439216044,5.368514187
2017/3/24 17:00,12.4,5.9,1017.1,1.241079474,7.785096674,5.439216044,5.368745348
2017/3/24 18:00,11.9,4,1017.5,1.243745367,5.278031643,2.256914832,2.222899272
2017/3/24 19:00,11.3,3.7,1018,1.246981307,4.88217927,1.75444622,1.723519517
2017/3/24 20:00,11,2.8,1018.6,1.249033581,3.69462215,0.247040383,0.242286896
2017/3/24 21:00,10.7,3.7,1019.1,1.250967441,4.88217927,1.75444622,1.718027624
2017/3/24 22:00,10.5,2.5,1019.4,1.252218007,3.298769777,0,0
2017/3/24 23:00,10.1,1.8,1019.1,1.253617327,2.375114239,0,0
2017/3/25 0:00,9.9,1.1,1018.5,1.253764525,1.451458702,0,0
2017/3/25 1:00,9.4,1.3,1017.7,1.254996649,1.715360284,0,0
2017/3/25 2:00,9.1,1.6,1017.7,1.256330569,2.111212657,0,0
2017/3/25 3:00,8.8,0.5,1017.6,1.257543749,0.659753955,0,0
2017/3/25 4:00,9,2.1,1017.5,1.256528856,2.770966613,0,0
2017/3/25 5:00,9,1.5,1017.9,1.257022823,1.979261866,0,0
2017/3/25 6:00,8.9,2.2,1017.8,1.257344961,2.902917404,0,0
2017/3/25 7:00,8.9,2.4,1017.8,1.257344961,3.166818986,0,0
2017/3/25 8:00,9,2.3,1018,1.257146315,3.034868195,0,0
2017/3/25 9:00,9.3,1.6,1018,1.255811056,2.111212657,0,0
2017/3/25 10:00,10.1,3.9,1017.3,1.251403108,5.146080852,2.089425295,2.045340922
2017/3/25 11:00,10.6,3.6,1016.9,1.248706811,4.750228479,1.586956682,1.556828168
2017/3/25 12:00,12.7,2.7,1016.2,1.23867992,3.562671359,0.079550845,0.07867229
2017/3/25 13:00,13.7,2.4,1015.4,1.233389958,3.166818986,0,0
2017/3/25 14:00,15.9,3.1,1014.9,1.223399735,4.090474523,0.749508995,0.750489388
2017/3/25 15:00,14.1,6.2,1014.4,1.230459451,8.180949047,5.941684657,5.915321872
2017/3/25 16:00,14.3,4.4,1014.4,1.22960333,5.805834807,2.926872982,2.915915494
2017/3/25 17:00,13.8,3.2,1014.5,1.231867296,4.222425314,0.916998533,0.911886537
2017/3/25 18:00,13.1,2.9,1015.1,1.23561006,3.826572941,0.41452992,0.410970393
2017/3/25 19:00,12.1,3.2,1015.2,1.240063884,4.222425314,0.916998533,0.905859139
2017/3/25 20:00,11.3,1.8,1015.4,1.243796482,2.375114239,0,0
2017/3/25 21:00,10.6,1.7,1016,1.247601652,2.243163448,0,0
2017/3/25 22:00,10.8,2.2,1016.2,1.246968322,2.902917404,0,0
2017/3/25 23:00,10.4,2,1016.1,1.248604521,2.639015822,0,0
2017/3/26 0:00,10.2,1.6,1015.8,1.24911693,2.111212657,0,0
2017/3/26 1:00,9.9,0.2,1015.3,1.249825353,0.263901582,0,0
2017/3/26 2:00,9.4,1.3,1015.1,1.251790408,1.715360284,0,0
2017/3/26 3:00,9.6,0.4,1015,1.250781739,0.527803164,0,0
2017/3/26 4:00,9.4,1.8,1014.6,1.251173823,2.375114239,0,0
2017/3/26 5:00,8.9,1.3,1014.4,1.253144752,1.715360284,0,0
2017/3/26 6:00,8.2,1.1,1014.6,1.256510268,1.451458702,0,0
2017/3/26 7:00,8,0.7,1015.1,1.258023759,0.923655538,0,0
2017/3/26 8:00,9.7,1.5,1015.1,1.250462718,1.979261866,0,0
2017/3/26 9:00,11.9,0.8,1015.6,1.241422894,1.055606329,0,0
2017/3/26 10:00,13.5,3,1015.4,1.234250512,3.958523732,0.582019458,0.577657314
2017/3/26 11:00,13.9,3.6,1015.2,1.232287835,4.750228479,1.586956682,1.577571312
2017/3/26 12:00,15.2,4.1,1015,1.226490503,5.409982434,2.42440437,2.421458091
2017/3/26 13:00,12.8,4.3,1014.4,1.236053427,5.673884016,2.759383445,2.734707616
2017/3/26 14:00,13.5,3.9,1013.9,1.232427216,5.146080852,2.089425295,2.076833385
2017/3/26 15:00,12.6,4.1,1013.8,1.23618694,5.409982434,2.42440437,2.402464592
2017/3/26 16:00,11.6,3.8,1013.7,1.240405882,5.014130061,1.921935757,1.898065252
2017/3/26 17:00,11.5,3.2,1013.6,1.24071924,4.222425314,0.916998533,0.905380658
2017/3/26 18:00,11.2,2.7,1013.7,1.242150782,3.562671359,0.079550845,0.078452461
2017/3/26 19:00,9,2.7,1014.8,1.253194578,3.562671359,0.079550845,0.077761097
2017/3/26 20:00,8.9,2.4,1015,1.253885966,3.166818986,0,0
2017/3/26 21:00,8.7,2.2,1015.3,1.255146589,2.902917404,0,0
2017/3/26 22:00,9.4,4.5,1015.6,1.252406993,5.937785598,3.09436252,3.026647175
2017/3/26 23:00,9,2.1,1015.7,1.254306004,2.770966613,0,0
2017/3/27 0:00,8.2,2,1015.8,1.257996383,2.639015822,0,0
2017/3/27 1:00,7.9,1.3,1015.8,1.2593392,1.715360284,0,0
2017/3/27 2:00,8.4,3.4,1015.8,1.257102761,4.486326897,1.251977607,1.220005728
2017/3/27 3:00,7.9,2.7,1015.5,1.258967275,3.562671359,0.079550845,0.077404542
2017/3/27 4:00,8.7,2.1,1015.1,1.254899343,2.770966613,0,0
2017/3/27 5:00,8.1,2.2,1015.7,1.258319783,2.902917404,0,0
2017/3/27 6:00,8.1,1.9,1016.1,1.258815331,2.50706503,0,0
2017/3/27 7:00,8.3,2.6,1016.6,1.258539804,3.430720568,0,0
2017/3/27 8:00,9.8,1.5,1017,1.25236049,1.979261866,0,0
2017/3/27 9:00,10.5,2.5,1017.2,1.249515555,3.298769777,0,0
2017/3/27 10:00,10.8,4.1,1017.5,1.248563538,5.409982434,2.42440437,2.378649754
2017/3/27 11:00,12.3,4.8,1017.8,1.242368703,6.333637972,3.596831132,3.546546307
2017/3/27 12:00,11.5,5.1,1017.6,1.245615528,6.729490345,4.099299745,4.03145439
2017/3/27 13:00,11.9,5.1,1017.6,1.243867602,6.729490345,4.099299745,4.037119529
2017/3/27 14:00,12.4,4.7,1017.1,1.241079474,6.201687181,3.429341595,3.38491091
2017/3/27 15:00,11.9,5.5,1017.1,1.243256425,7.257293509,4.769257894,4.699224395
2017/3/27 16:00,12.5,5.4,1017,1.24052302,7.125342718,4.601768357,4.54418511
2017/3/27 17:00,10.9,4.2,1017.2,1.247755983,5.541933225,2.591893907,2.544624172
2017/3/27 18:00,11,3.8,1017.5,1.247684732,5.014130061,1.921935757,1.886992156
2017/3/27 19:00,10.7,3.5,1017.4,1.248880654,4.618277688,1.419467145,1.392324597
2017/3/27 20:00,11.1,3.3,1017.9,1.247736111,4.354376106,1.08448807,1.064726647
2017/3/27 21:00,9.6,7.4,1019.1,1.255834157,9.76435854,7.951559106,7.75632662
2017/3/27 22:00,10.4,4.6,1019.6,1.252905392,6.06973639,3.261852057,3.189202308
2017/3/27 23:00,10.5,4.1,1019.7,1.252586523,5.409982434,2.42440437,2.371010145
2017/3/28 0:00,8,6.5,1020.3,1.264468172,8.57680142,6.444153269,6.243010248
2017/3/28 1:00,8.1,1.3,1020.4,1.26414247,1.715360284,0,0
2017/3/28 2:00,10.5,4.5,1020.4,1.253446394,5.937785598,3.09436252,3.024137374
2017/3/28 3:00,10.4,4.4,1020.5,1.254011331,5.805834807,2.926872982,2.859160292
2017/3/28 4:00,10,2.3,1020.7,1.256028957,3.034868195,0,0
2017/3/28 5:00,6.4,1.1,1021,1.272577818,1.451458702,0,0
2017/3/28 6:00,6.1,1.3,1021.5,1.274568827,1.715360284,0,0
2017/3/28 7:00,6.1,1.3,1022.2,1.275442247,1.715360284,0,0
2017/3/28 8:00,7.6,1.6,1022.6,1.269124204,2.111212657,0,0
2017/3/28 9:00,10.9,1.3,1022.7,1.2545026,1.715360284,0,0
2017/3/28 10:00,13.3,4,1023.1,1.244478395,5.278031643,2.256914832,2.221589929
2017/3/28 11:00,14.1,4.1,1023,1.240891185,5.409982434,2.42440437,2.393356797
2017/3/28 12:00,14,4.7,1023,1.241323326,6.201687181,3.429341595,3.384245962
2017/3/28 13:00,15.7,5.7,1022.5,1.233414495,7.521195091,5.104236969,5.069415278
2017/3/28 14:00,14.4,5.3,1021.8,1.238142495,6.993391927,4.434278819,4.387210336
2017/3/28 15:00,14.8,5.2,1021.5,1.236059541,6.861441136,4.266789282,4.228612535
2017/3/28 16:00,13.8,3.5,1020.9,1.239638563,4.618277688,1.419467145,1.402705034
2017/3/28 17:00,13.1,3.8,1020.8,1.242548271,5.014130061,1.921935757,1.894792627
2017/3/28 18:00,12.3,3.7,1020.8,1.246030627,4.88217927,1.75444622,1.724834505
2017/3/28 19:00,12.3,2.6,1021,1.246274755,3.430720568,0,0
2017/3/28 20:00,12.1,2.3,1021.6,1.247881466,3.034868195,0,0
2017/3/28 21:00,11.8,1.9,1022.3,1.250051204,2.50706503,0,0
2017/3/28 22:00,11.5,1.3,1021.9,1.250879037,1.715360284,0,0
2017/3/28 23:00,11,2,1021.5,1.252589636,2.639015822,0,0
2017/3/29 0:00,10.6,1.9,1021,1.253741424,2.50706503,0,0
2017/3/29 1:00,10.8,1.3,1020.8,1.252612934,1.715360284,0,0
2017/3/29 2:00,10.7,1.4,1021,1.253299732,1.847311075,0,0
2017/3/29 3:00,10.5,0.6,1021.8,1.255166136,0.791704746,0,0
2017/3/29 4:00,10.3,1.2,1022,1.256297622,1.583409493,0,0
2017/3/29 5:00,10.3,1.5,1021.8,1.256051771,1.979261866,0,0
2017/3/29 6:00,10,1,1022.2,1.257874792,1.319507911,0,0
2017/3/29 7:00,9.9,1.9,1022.3,1.258442291,2.50706503,0,0
2017/3/29 8:00,10.1,1.9,1022.5,1.257799742,2.50706503,0,0
2017/3/29 9:00,10,3.3,1022.5,1.258243959,4.354376106,1.08448807,1.055834901
2017/3/29 10:00,10.8,3.5,1022.2,1.254330859,4.618277688,1.419467145,1.386274794
2017/3/29 11:00,12.3,4,1021.5,1.246885076,5.278031643,2.256914832,2.217301917
2017/3/29 12:00,13.6,2.8,1021.2,1.240867708,3.69462215,0.247040383,0.243881331
2017/3/29 13:00,15.1,3.5,1020.6,1.23368519,4.618277688,1.419467145,1.409474043
2017/3/29 14:00,14.8,3.6,1019.8,1.234002467,4.750228479,1.586956682,1.575379294
2017/3/29 15:00,14.8,2.7,1019.1,1.233155437,3.562671359,0.079550845,0.079024738
2017/3/29 16:00,15.2,3.1,1018.6,1.230840617,4.090474523,0.749508995,0.745952405
2017/3/29 17:00,14.7,3.2,1018.4,1.232736514,4.222425314,0.916998533,0.911243554
2017/3/29 18:00,14.6,2.9,1018.6,1.233407096,3.826572941,0.41452992,0.411704419
